"msgId","msgSvrId","type","status","isSend","isShowTimer","createTime","talker","content","imgPath","reserved","lvbuffer","transContent","transBrandWording","talkerId","bizClientMsgId","bizChatId","bizChatUserId","msgSeq","flag"
"123","944500573299221245","1","2","1","","1619848266315","wxid_o1ftbileig8i21","可以","","","{","","","497","","-1","","0","0"
"124","2301943216738603104","1","4","0","","1619848405000","wxid_o1ftbileig8i21","想吃日式的涮锅吗","","","{","","","497","","-1","","710486336","0"
"125","5777491970174067490","1","2","1","","1619848417977","wxid_o1ftbileig8i21","都可以，安静点就行","","","{","","","497","","-1","","0","0"
"126","8901792991902396525","49","4","0","","1619848420000","wxid_o1ftbileig8i21","<?xml version=""1.0""?>
<msg>
	<appmsg appid=""wx8e251222d6836a60"" sdkver=""0"">
		<title>温野菜日本涮涮锅(西单大悦城店)</title>
		<des>★★★★★
￥193/人
西单日式火锅
西单北大街131号西单大悦城6F-18A</des>
		<action />
		<type>36</type>
		<showtype>0</showtype>
		<soundtype>0</soundtype>
		<mediatagname />
		<messageext />
		<messageaction />
		<content />
		<contentattr>0</contentattr>
		<url>https://m.dianping.com/shopshare/k3mmpVfrkrqmNag8?msource=Appshare2021&amp;utm_source=shop_share</url>
		<lowurl />
		<dataurl />
		<lowdataurl />
		<songalbumurl />
		<songlyric />
		<appattach>
			<totallen>0</totallen>
			<attachid />
			<emoticonmd5 />
			<fileext />
			<cdnthumburl>307e0201000477307502010002047b4f4e0102032f4f570204e7a6206f0204608cece40450777875706c6f61645f777869645f767876666a6b326c733470613231323634305f313631393834383432305f30376236656336662d643932612d346438312d616432652d3961343361363761343732340204010400030201000400</cdnthumburl>
			<cdnthumbmd5>a55954f0a3e386b80f2475811523d911</cdnthumbmd5>
			<cdnthumblength>29940</cdnthumblength>
			<cdnthumbwidth>420</cdnthumbwidth>
			<cdnthumbheight>336</cdnthumbheight>
			<cdnthumbaeskey>d08fa18fb273843b2556abc71cb7660b</cdnthumbaeskey>
			<aeskey>d08fa18fb273843b2556abc71cb7660b</aeskey>
			<encryver>0</encryver>
			<filekey>wxid_vxvfjk2ls4pa212640_1619848420</filekey>
		</appattach>
		<extinfo />
		<sourceusername />
		<sourcedisplayname>大众点评美食电影运动旅游门票</sourcedisplayname>
		<thumburl />
		<md5 />
		<statextstr>GhQKEnd4OGUyNTEyMjJkNjgzNmE2MA==</statextstr>
		<directshare>0</directshare>
		<recorditem><![CDATA[<recordinfo><edittime>0</edittime><fromscene>0</fromscene></recordinfo>]]></recorditem>
		<weappinfo>
			<username><![CDATA[gh_bc5b635c05c4@app]]></username>
			<appid><![CDATA[wx734c1ad7b3562129]]></appid>
			<type>2</type>
			<version>231</version>
			<weappiconurl><![CDATA[http://mmbiz.qpic.cn/mmbiz_png/2dhmazDcDMEnylkZEW8RBeaXVqrwKnZJ1NdvLicYhNU9MdYJibgSJ5tt4OCich7g1Tu3rOStWuMyvkWPB2calLFqg/640?wx_fmt=png&wxfrom=200]]></weappiconurl>
			<pagepath><![CDATA[/pages/detail/detail.html?offuserId=1115282255&utm_medium=wxsharexcx&shopUuid=k3mmpVfrkrqmNag8&guideTitle=%E6%88%91%E5%8F%91%E7%8E%B0%E4%BA%86%E8%BF%99%E5%AE%B6%E8%B6%85%E8%B5%9E%E7%9A%84%E5%BA%97&utm_source=dianping_shopinfo_share]]></pagepath>
			<shareId><![CDATA[0_wx8e251222d6836a60_4b154366e74ee4a639efe167ff1f36ff_1619848418_0]]></shareId>
			<pkginfo>
				<type>0</type>
				<md5><![CDATA[]]></md5>
			</pkginfo>
			<appservicetype>0</appservicetype>
			<tradingguaranteeflag>0</tradingguaranteeflag>
			<brandofficialflag>0</brandofficialflag>
			<subType>0</subType>
			<isprivatemessage>0</isprivatemessage>
		</weappinfo>
	</appmsg>
	<fromusername>wxid_o1ftbileig8i21</fromusername>
	<scene>0</scene>
	<appinfo>
		<version>80</version>
		<appname>大众点评</appname>
	</appinfo>
	<commenturl></commenturl>
</msg>
","THUMBNAIL_DIRPATH://th_b1b67fec219682f88ac1fb4a3cd45383","~SEMI_XML~","{","","","497","","-1","","710486338","0"
"127","919211133801425037","1","4","0","","1619848495000","wxid_o1ftbileig8i21","嗯嗯不知道那天人会不会多我再找点备选的","","","{","","","497","","-1","","710486339","0"
"128","611722228304698570","1","2","1","","1619848510324","wxid_o1ftbileig8i21","随便吃点就行","","","{","","","497","","-1","","0","0"
"129","548842069462868028","1","2","1","","1619848517987","wxid_o1ftbileig8i21","目的不在吃饭[机智]","","","{","","","497","","-1","","0","0"
"130","8908829706128801958","1","4","0","","1619848561000","wxid_o1ftbileig8i21","哦哦目的在见一面就走吗哈哈","","","{","","","497","","-1","","710486342","0"
"131","52720545119455252","1","2","1","","1619848571645","wxid_o1ftbileig8i21","不是","","","{","","","497","","-1","","0","0"
"132","214715127721634110","1","2","1","","1619848582561","wxid_o1ftbileig8i21","目的在你对我有没有眼缘","","","{","","","497","","-1","","0","0"
"133","5758555524649858849","1","4","0","","1619848612000","wxid_o1ftbileig8i21","也要看你对我有没有眼缘呀，相互的","","","{","","","497","","-1","","710486345","0"
"134","6204083639745504863","1","2","1","","1619848653673","wxid_o1ftbileig8i21","嗯","","","{","","","497","","-1","","0","0"
"135","7237536941670990584","1","2","1","","1619848704859","wxid_o1ftbileig8i21","不用订那么贵的","","","{","","","497","","-1","","0","0"
"136","2370147430269485028","1","4","0","","1619848733000","wxid_o1ftbileig8i21","咋啦","","","{","","","497","","-1","","710486348","0"
"137","7834760163671302627","1","2","1","","1619848787660","wxid_o1ftbileig8i21","不咋呀，可能我一直在太原，不太习惯高消费[捂脸]","","","{","","","497","","-1","","0","0"
"138","3081745796929725039","1","4","0","","1619848817000","wxid_o1ftbileig8i21","哦哦也不要你请呀[皱眉]","","","{","","","497","","-1","","710486351","0"
"139","6404005161050201792","1","2","1","","1619848839472","wxid_o1ftbileig8i21","那也不能让你花这么多钱呢","","","{","","","497","","-1","","0","0"
"140","8084900978891361250","1","4","0","","1619848859000","wxid_o1ftbileig8i21","没关系呀，还是有点儿小积蓄的[皱眉]","","","{","","","497","","-1","","710486353","0"
"141","8397127001625423568","1","2","1","","1619848868676","wxid_o1ftbileig8i21","好吧","","","{","","","497","","-1","","0","0"
"142","6370549307851761987","1","2","1","","1619848890444","wxid_o1ftbileig8i21","那我就厚脸皮去了[旺柴]","","","{","","","497","","-1","","0","0"
"143","2439698177608275703","1","4","0","","1619848970000","wxid_o1ftbileig8i21","可以，我也再找找别的好吃的","","","{","","","497","","-1","","710486356","0"
"144","327285951463873037","1","2","1","","1619848980488","wxid_o1ftbileig8i21","嗯","","","{","","","497","","-1","","0","0"
"145","655755928498681924","1","4","0","","1619849142000","wxid_o1ftbileig8i21","不要误解我哈，我平时还是比较节俭的，从来不超前消费","","","{","","","497","","-1","","710486359","0"
"146","7389832283435651126","1","4","0","","1619849150000","wxid_o1ftbileig8i21","信用卡都木有","","","{","","","497","","-1","","710486360","0"
"147","8561802966351459118","1","2","1","","1619849169157","wxid_o1ftbileig8i21","咋啦，还担心我对你有这个印象呢[旺柴]","","","{","","","497","","-1","","0","0"
"148","5699308120773134802","1","4","0","","1619849210000","wxid_o1ftbileig8i21","哈哈没，只是节俭到不像在北京待了很久的人","","","{","","","497","","-1","","710486363","0"
"149","8201743053959449246","1","4","0","","1619849230000","wxid_o1ftbileig8i21","但该买的还是会买的那种","","","{","","","497","","-1","","710486364","0"
"150","5020897148161091702","1","2","1","","1619849236245","wxid_o1ftbileig8i21","嗯嗯","","","{","","","497","","-1","","0","0"
"151","6755842658140878917","49","4","0","","1619849565000","wxid_o1ftbileig8i21","<?xml version=""1.0""?>
<msg>
	<appmsg appid=""wx8e251222d6836a60"" sdkver=""0"">
		<title>鳗鳗的爱臻选(西单大悦城店)</title>
		<des>★★★★☆
￥86/人
西单日本料理
西单北大街131号西单大悦城8楼（西单商场西侧）</des>
		<action />
		<type>36</type>
		<showtype>0</showtype>
		<soundtype>0</soundtype>
		<mediatagname />
		<messageext />
		<messageaction />
		<content />
		<contentattr>0</contentattr>
		<url>https://m.dianping.com/shopshare/H6q8TfA3wd3ej2V5?msource=Appshare2021&amp;utm_source=shop_share</url>
		<lowurl />
		<dataurl />
		<lowdataurl />
		<songalbumurl />
		<songlyric />
		<appattach>
			<totallen>0</totallen>
			<attachid />
			<emoticonmd5 />
			<fileext />
			<cdnthumburl>307e0201000477307502010002047b4f4e0102032f4f57020429a6206f0204608cf15d0450777875706c6f61645f777869645f767876666a6b326c733470613231323636355f313631393834393536345f34623464323435642d376335342d343031632d383336612d3463386564653930343935340204010400030201000400</cdnthumburl>
			<cdnthumbmd5>4e8aa928f5a4eb502477d047a29bf56e</cdnthumbmd5>
			<cdnthumblength>48894</cdnthumblength>
			<cdnthumbwidth>420</cdnthumbwidth>
			<cdnthumbheight>336</cdnthumbheight>
			<cdnthumbaeskey>fc711ddd2e91a077519aea651deec535</cdnthumbaeskey>
			<aeskey>fc711ddd2e91a077519aea651deec535</aeskey>
			<encryver>0</encryver>
			<filekey>wxid_vxvfjk2ls4pa212665_1619849564</filekey>
		</appattach>
		<extinfo />
		<sourceusername />
		<sourcedisplayname>大众点评美食电影运动旅游门票</sourcedisplayname>
		<thumburl />
		<md5 />
		<statextstr>GhQKEnd4OGUyNTEyMjJkNjgzNmE2MA==</statextstr>
		<directshare>0</directshare>
		<recorditem><![CDATA[<recordinfo><edittime>0</edittime><fromscene>0</fromscene></recordinfo>]]></recorditem>
		<weappinfo>
			<username><![CDATA[gh_bc5b635c05c4@app]]></username>
			<appid><![CDATA[wx734c1ad7b3562129]]></appid>
			<type>2</type>
			<version>231</version>
			<weappiconurl><![CDATA[http://mmbiz.qpic.cn/mmbiz_png/2dhmazDcDMEnylkZEW8RBeaXVqrwKnZJ1NdvLicYhNU9MdYJibgSJ5tt4OCich7g1Tu3rOStWuMyvkWPB2calLFqg/640?wx_fmt=png&wxfrom=200]]></weappiconurl>
			<pagepath><![CDATA[/pages/detail/detail.html?offuserId=1115282255&utm_medium=wxsharexcx&shopUuid=H6q8TfA3wd3ej2V5&utm_source=dianping_shopinfo_share]]></pagepath>
			<shareId><![CDATA[0_wx8e251222d6836a60_4b154366e74ee4a639efe167ff1f36ff_1619849562_0]]></shareId>
			<pkginfo>
				<type>0</type>
				<md5><![CDATA[]]></md5>
			</pkginfo>
			<appservicetype>0</appservicetype>
			<tradingguaranteeflag>0</tradingguaranteeflag>
			<brandofficialflag>0</brandofficialflag>
			<subType>0</subType>
			<isprivatemessage>0</isprivatemessage>
		</weappinfo>
	</appmsg>
	<fromusername>wxid_o1ftbileig8i21</fromusername>
	<scene>0</scene>
	<appinfo>
		<version>80</version>
		<appname>大众点评</appname>
	</appinfo>
	<commenturl></commenturl>
</msg>
","THUMBNAIL_DIRPATH://th_2a8dd24eeb1932764bdd84458c516aab","~SEMI_XML~","{","","","497","","-1","","710486367","0"
"152","4501505886088578462","1","2","1","","1619849746199","wxid_o1ftbileig8i21","可以","","","{","","","497","","-1","","0","0"
"153","2722907439455534573","1","2","1","","1619849773281","wxid_o1ftbileig8i21","我都行，你觉得哪个好吃就去哪个","","","{","","","497","","-1","","0","0"
"154","3568800967229833349","49","4","0","","1619849788000","wxid_o1ftbileig8i21","<?xml version=""1.0""?>
<msg>
	<appmsg appid=""wx8e251222d6836a60"" sdkver=""0"">
		<title>云海肴云南菜(君太店)</title>
		<des>★★★★☆
￥102/人
西单云南菜|滇菜
西单北大街133号君太百货B1层</des>
		<action />
		<type>36</type>
		<showtype>0</showtype>
		<soundtype>0</soundtype>
		<mediatagname />
		<messageext />
		<messageaction />
		<content />
		<contentattr>0</contentattr>
		<url>https://m.dianping.com/shopshare/k87ACmwa9BoEwUtW?msource=Appshare2021&amp;utm_source=shop_share</url>
		<lowurl />
		<dataurl />
		<lowdataurl />
		<songalbumurl />
		<songlyric />
		<appattach>
			<totallen>0</totallen>
			<attachid />
			<emoticonmd5 />
			<fileext />
			<cdnthumburl>307e0201000477307502010002047b4f4e0102032f4f57020429a6206f0204608cf23c0450777875706c6f61645f777869645f767876666a6b326c733470613231323636385f313631393834393738385f61646438303730302d653065612d343131372d396462652d6339313432653639363463330204010400030201000400</cdnthumburl>
			<cdnthumbmd5>462d37063a2a9789621e3f965b355f96</cdnthumbmd5>
			<cdnthumblength>39867</cdnthumblength>
			<cdnthumbwidth>420</cdnthumbwidth>
			<cdnthumbheight>336</cdnthumbheight>
			<cdnthumbaeskey>35ecde76a2c0e44177c45bfead82db6f</cdnthumbaeskey>
			<aeskey>35ecde76a2c0e44177c45bfead82db6f</aeskey>
			<encryver>0</encryver>
			<filekey>wxid_vxvfjk2ls4pa212668_1619849788</filekey>
		</appattach>
		<extinfo />
		<sourceusername />
		<sourcedisplayname>大众点评美食电影运动旅游门票</sourcedisplayname>
		<thumburl />
		<md5 />
		<statextstr>GhQKEnd4OGUyNTEyMjJkNjgzNmE2MA==</statextstr>
		<directshare>0</directshare>
		<recorditem><![CDATA[<recordinfo><edittime>0</edittime><fromscene>0</fromscene></recordinfo>]]></recorditem>
		<weappinfo>
			<username><![CDATA[gh_bc5b635c05c4@app]]></username>
			<appid><![CDATA[wx734c1ad7b3562129]]></appid>
			<type>2</type>
			<version>231</version>
			<weappiconurl><![CDATA[http://mmbiz.qpic.cn/mmbiz_png/2dhmazDcDMEnylkZEW8RBeaXVqrwKnZJ1NdvLicYhNU9MdYJibgSJ5tt4OCich7g1Tu3rOStWuMyvkWPB2calLFqg/640?wx_fmt=png&wxfrom=200]]></weappiconurl>
			<pagepath><![CDATA[/pages/detail/detail.html?offuserId=1115282255&utm_medium=wxsharexcx&shopUuid=k87ACmwa9BoEwUtW&utm_source=dianping_shopinfo_share]]></pagepath>
			<shareId><![CDATA[0_wx8e251222d6836a60_4b154366e74ee4a639efe167ff1f36ff_1619849786_0]]></shareId>
			<pkginfo>
				<type>0</type>
				<md5><![CDATA[]]></md5>
			</pkginfo>
			<appservicetype>0</appservicetype>
			<tradingguaranteeflag>0</tradingguaranteeflag>
			<brandofficialflag>0</brandofficialflag>
			<subType>0</subType>
			<isprivatemessage>0</isprivatemessage>
		</weappinfo>
	</appmsg>
	<fromusername>wxid_o1ftbileig8i21</fromusername>
	<scene>0</scene>
	<appinfo>
		<version>80</version>
		<appname>大众点评</appname>
	</appinfo>
	<commenturl></commenturl>
</msg>
","THUMBNAIL_DIRPATH://th_8b394628c1f02b7c6c01efbbadb72d20","~SEMI_XML~","{","","","497","","-1","","710486370","0"
